//Enregistrements de dessins et modèles industriels par office,
"//par résident direct, non-résident direct et système de la Haye",
//Source : base de données statistiques de l’OMPI, décembre 2011
//Note: Des données peuvent manquer pour certains offices ou pour certaines années.,

Année,Nom'Office,Code'Office,Type'enregistrant,Nombre'enregistrements
1963,"Pérou","PE","Directs_globaux",20
1963,"Philippines","PH","Résident_direct",23
1963,"Philippines","PH","NonRésident_direct",5
1963,"Pologne","PL","Résident_direct",100
1963,"Pologne","PL","NonRésident_direct",4
1963,"Portugal","PT","NonRésident_direct",329
1963,"République de Corée","KR","Résident_direct",383
1963,"République de Corée","KR","NonRésident_direct",3
1963,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",130
1963,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",13
1963,"Afrique du Sud","ZA","Résident_direct",813
1963,"Afrique du Sud","ZA","NonRésident_direct",196
1963,"Espagne","ES","Directs_globaux",2534
1963,"Sri Lanka","LK","Résident_direct",4
1963,"Sri Lanka","LK","NonRésident_direct",4
1963,"Suède","SE","Résident_direct",113
1963,"Suède","SE","NonRésident_direct",83
1963,"Suisse","CH","Résident_direct",758
1963,"Suisse","CH","NonRésident_direct",136
1963,"République arabe syrienne","SY","Résident_direct",96
1963,"République arabe syrienne","SY","NonRésident_direct",1
1963,"Trinité-et-Tobago","TT","Résident_direct",3
1963,"Trinité-et-Tobago","TT","NonRésident_direct",9
1963,"Royaume-Uni","GB","Directs_globaux",6722
1963,"États-Unis d'Amérique","US","Résident_direct",2746
1963,"États-Unis d'Amérique","US","NonRésident_direct",219
1963,"Venezuela","VE","Résident_direct",21
1963,"Venezuela","VE","NonRésident_direct",8
1963,"Zimbabwe","ZW","Résident_direct",7
1963,"Zimbabwe","ZW","NonRésident_direct",30
1964,"Australie","AU","Directs_globaux",1287
1964,"Autriche","AT","Résident_direct",3176
1964,"Autriche","AT","NonRésident_direct",2635
1964,"Belgique","BE","Résident_direct",1315
1964,"Belgique","BE","NonRésident_direct",195
1964,"Canada","CA","Directs_globaux",814
1964,"Colombie","CO","Résident_direct",31
1964,"Colombie","CO","NonRésident_direct",41
1964,"Tchécoslovaquie","CS","Résident_direct",272
1964,"Tchécoslovaquie","CS","NonRésident_direct",7
1964,"Danemark","DK","Directs_globaux",704
1964,"Égypte","EG","Résident_direct",63
1964,"Égypte","EG","NonRésident_direct",19
1964,"Rép. dém. Allemande","D2","Résident_direct",573
1964,"Rép. dém. Allemande","D2","NonRésident_direct",6
1964,"Allemagne","DE","Résident_direct",55099
1964,"Allemagne","DE","NonRésident_direct",480
1964,"Hongrie","HU","Résident_direct",285
1964,"Hongrie","HU","NonRésident_direct",21
1964,"Inde","IN","Résident_direct",3566
1964,"Inde","IN","NonRésident_direct",27
1964,"Irlande","IE","Résident_direct",21
1964,"Irlande","IE","NonRésident_direct",122
1964,"Israël","IL","Résident_direct",143
1964,"Israël","IL","NonRésident_direct",37
1964,"Italie","IT","Directs_globaux",597
1964,"Japon","JP","Résident_direct",14323
1964,"Japon","JP","NonRésident_direct",118
1964,"Liban","LB","Résident_direct",31
1964,"Liban","LB","NonRésident_direct",17
1964,"Liechtenstein","LI","Résident_direct",6
1964,"Liechtenstein","LI","NonRésident_direct",3
1964,"Mexique","MX","Résident_direct",123
1964,"Mexique","MX","NonRésident_direct",141
1964,"Maroc","MA","Résident_direct",35
1964,"Maroc","MA","NonRésident_direct",7
1964,"Nouvelle-Zélande","NZ","Résident_direct",131
1964,"Nouvelle-Zélande","NZ","NonRésident_direct",140
1964,"Norvège","NO","Résident_direct",861
1964,"Norvège","NO","NonRésident_direct",145
1964,"Pakistan","PK","Directs_globaux",245
1964,"Pérou","PE","Directs_globaux",39
1964,"Philippines","PH","Résident_direct",40
1964,"Philippines","PH","NonRésident_direct",15
1964,"Pologne","PL","Résident_direct",106
1964,"Pologne","PL","NonRésident_direct",3
1964,"Portugal","PT","NonRésident_direct",168
1964,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",108
1964,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",22
1964,"Espagne","ES","Directs_globaux",3755
1964,"Sri Lanka","LK","Résident_direct",8
1964,"Sri Lanka","LK","NonRésident_direct",3
1964,"Suède","SE","Résident_direct",98
1964,"Suède","SE","NonRésident_direct",84
1964,"Suisse","CH","Résident_direct",635
1964,"Suisse","CH","NonRésident_direct",125
1964,"République arabe syrienne","SY","Résident_direct",45
1964,"Trinité-et-Tobago","TT","NonRésident_direct",9
1964,"Tunisie","TN","Résident_direct",6
1964,"Royaume-Uni","GB","Directs_globaux",6866
1964,"États-Unis d'Amérique","US","Résident_direct",2504
1964,"États-Unis d'Amérique","US","NonRésident_direct",182
1964,"Venezuela","VE","Résident_direct",25
1964,"Venezuela","VE","NonRésident_direct",5
1964,"Zimbabwe","ZW","Résident_direct",3
1964,"Zimbabwe","ZW","NonRésident_direct",32
1965,"Argentine","AR","Résident_direct",1225
1965,"Argentine","AR","NonRésident_direct",83
1965,"Australie","AU","Résident_direct",903
1965,"Australie","AU","NonRésident_direct",355
1965,"Autriche","AT","Résident_direct",3758
1965,"Autriche","AT","NonRésident_direct",2699
1965,"Belgique","BE","Résident_direct",378
1965,"Belgique","BE","NonRésident_direct",165
1965,"Canada","CA","Directs_globaux",846
1965,"Colombie","CO","Résident_direct",15
1965,"Colombie","CO","NonRésident_direct",10
1965,"Tchécoslovaquie","CS","Résident_direct",314
1965,"Tchécoslovaquie","CS","NonRésident_direct",5
1965,"Danemark","DK","Directs_globaux",746
1965,"Égypte","EG","Résident_direct",56
1965,"Égypte","EG","NonRésident_direct",4
1965,"Rép. dém. Allemande","D2","Résident_direct",774
1965,"Rép. dém. Allemande","D2","NonRésident_direct",7
1965,"Allemagne","DE","Résident_direct",49522
1965,"Allemagne","DE","NonRésident_direct",470
1965,"Hongrie","HU","Résident_direct",336
1965,"Hongrie","HU","NonRésident_direct",6
1965,"Inde","IN","Résident_direct",2165
1965,"Inde","IN","NonRésident_direct",62
1965,"Irlande","IE","Résident_direct",26
1965,"Irlande","IE","NonRésident_direct",107
1965,"Israël","IL","Résident_direct",142
1965,"Israël","IL","NonRésident_direct",33
1965,"Italie","IT","Résident_direct",3984
1965,"Japon","JP","Résident_direct",13519
1965,"Japon","JP","NonRésident_direct",135
1965,"Liban","LB","Résident_direct",140
1965,"Liban","LB","NonRésident_direct",5
1965,"Liechtenstein","LI","Résident_direct",6
1965,"Liechtenstein","LI","NonRésident_direct",2
1965,"Malte","MT","Résident_direct",1
1965,"Malte","MT","NonRésident_direct",2
1965,"Mexique","MX","Résident_direct",44
1965,"Mexique","MX","NonRésident_direct",49
1965,"Monaco","MC","Résident_direct",6
1965,"Monaco","MC","NonRésident_direct",1
1965,"Maroc","MA","Résident_direct",49
1965,"Maroc","MA","NonRésident_direct",4
1965,"Nouvelle-Zélande","NZ","NonRésident_direct",163
1965,"Norvège","NO","Résident_direct",710
1965,"Norvège","NO","NonRésident_direct",179
1965,"Pakistan","PK","Directs_globaux",285
1965,"Philippines","PH","Résident_direct",58
1965,"Philippines","PH","NonRésident_direct",17
1965,"Pologne","PL","Résident_direct",92
1965,"Pologne","PL","NonRésident_direct",5
1965,"Portugal","PT","NonRésident_direct",205
1965,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",74
1965,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",16
1965,"Espagne","ES","Résident_direct",4709
1965,"Espagne","ES","NonRésident_direct",15
1965,"Sri Lanka","LK","Résident_direct",5
1965,"Sri Lanka","LK","NonRésident_direct",10
1965,"Suède","SE","Résident_direct",114
1965,"Suède","SE","NonRésident_direct",99
1965,"Suisse","CH","Résident_direct",705
1965,"Suisse","CH","NonRésident_direct",162
1965,"République arabe syrienne","SY","Résident_direct",24
1965,"République arabe syrienne","SY","NonRésident_direct",1
1965,"Trinité-et-Tobago","TT","Résident_direct",3
1965,"Trinité-et-Tobago","TT","NonRésident_direct",7
1965,"Tunisie","TN","NonRésident_direct",2
1965,"Royaume-Uni","GB","Directs_globaux",6800
1965,"États-Unis d'Amérique","US","Résident_direct",3181
1965,"États-Unis d'Amérique","US","NonRésident_direct",243
1965,"Venezuela","VE","Résident_direct",38
1965,"Venezuela","VE","NonRésident_direct",36
1965,"Zimbabwe","ZW","Résident_direct",4
1965,"Zimbabwe","ZW","NonRésident_direct",29
1966,"Argentine","AR","Résident_direct",2850
1966,"Argentine","AR","NonRésident_direct",148
1966,"Australie","AU","Résident_direct",640
1966,"Australie","AU","NonRésident_direct",254
1966,"Autriche","AT","Résident_direct",3124
1966,"Autriche","AT","NonRésident_direct",2959
1966,"Belgique","BE","Résident_direct",2310
1966,"Belgique","BE","NonRésident_direct",209
1966,"Brésil","BR","Résident_direct",425
1966,"Brésil","BR","NonRésident_direct",83
1966,"Canada","CA","Directs_globaux",1030
1966,"Colombie","CO","Résident_direct",11
1966,"Colombie","CO","NonRésident_direct",17
1966,"Tchécoslovaquie","CS","Résident_direct",561
1966,"Tchécoslovaquie","CS","NonRésident_direct",16
1966,"Danemark","DK","Directs_globaux",691
1966,"Égypte","EG","Résident_direct",73
1966,"Égypte","EG","NonRésident_direct",7
1966,"France","FR","Résident_direct",12622
1966,"France","FR","NonRésident_direct",642
1966,"Rép. dém. Allemande","D2","Résident_direct",684
1966,"Rép. dém. Allemande","D2","NonRésident_direct",4
1966,"Allemagne","DE","Résident_direct",52988
1966,"Allemagne","DE","NonRésident_direct",942
1966,"Hongrie","HU","Résident_direct",340
1966,"Hongrie","HU","NonRésident_direct",11
1966,"Inde","IN","Résident_direct",2240
1966,"Inde","IN","NonRésident_direct",41
1966,"Irlande","IE","Résident_direct",38
1966,"Irlande","IE","NonRésident_direct",96
1966,"Israël","IL","Résident_direct",141
1966,"Israël","IL","NonRésident_direct",20
1966,"Japon","JP","Résident_direct",13705
1966,"Japon","JP","NonRésident_direct",236
1966,"Liban","LB","Résident_direct",202
1966,"Liban","LB","NonRésident_direct",65
1966,"Liechtenstein","LI","Résident_direct",4
1966,"Liechtenstein","LI","NonRésident_direct",1
1966,"Malawi","MW","NonRésident_direct",14
1966,"Malte","MT","Résident_direct",5
1966,"Malte","MT","NonRésident_direct",2
1966,"Mexique","MX","Résident_direct",44
1966,"Mexique","MX","NonRésident_direct",58
1966,"Monaco","MC","Résident_direct",3
1966,"Monaco","MC","NonRésident_direct",2
1966,"Maroc","MA","Résident_direct",40
1966,"Maroc","MA","NonRésident_direct",7
1966,"Nouvelle-Zélande","NZ","Résident_direct",95
1966,"Nouvelle-Zélande","NZ","Directs_globaux",424
1966,"Norvège","NO","Résident_direct",578
1966,"Norvège","NO","NonRésident_direct",207
1966,"Pakistan","PK","Directs_globaux",95
1966,"Philippines","PH","Résident_direct",35
1966,"Philippines","PH","NonRésident_direct",17
1966,"Pologne","PL","Résident_direct",106
1966,"Pologne","PL","NonRésident_direct",7
1966,"Portugal","PT","NonRésident_direct",260
1966,"République de Corée","KR","Résident_direct",715
1966,"République de Corée","KR","NonRésident_direct",12
1966,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",146
1966,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",4
1966,"Sierra Leone","SL","NonRésident_direct",1
1966,"Espagne","ES","Résident_direct",407
1966,"Espagne","ES","NonRésident_direct",45
1966,"Sri Lanka","LK","Résident_direct",4
1966,"Sri Lanka","LK","NonRésident_direct",4
1966,"Suède","SE","Résident_direct",165
1966,"Suède","SE","NonRésident_direct",119
1966,"Suisse","CH","Résident_direct",649
1966,"Suisse","CH","NonRésident_direct",142
1966,"République arabe syrienne","SY","Résident_direct",42
1966,"République arabe syrienne","SY","NonRésident_direct",11
1966,"Trinité-et-Tobago","TT","Résident_direct",9
1966,"Trinité-et-Tobago","TT","NonRésident_direct",6
1966,"Tunisie","TN","Résident_direct",3
1966,"Tunisie","TN","NonRésident_direct",1
1966,"Royaume-Uni","GB","Résident_direct",3892
1966,"Royaume-Uni","GB","NonRésident_direct",1676
1966,"États-Unis d'Amérique","US","Résident_direct",2969
1966,"États-Unis d'Amérique","US","NonRésident_direct",219
1966,"Venezuela","VE","Résident_direct",13
1966,"Venezuela","VE","NonRésident_direct",10
1966,"Zambie","ZM","Résident_direct",1
1966,"Zambie","ZM","NonRésident_direct",38
1966,"Zimbabwe","ZW","Résident_direct",10
1966,"Zimbabwe","ZW","NonRésident_direct",24
1967,"Australie","AU","Résident_direct",1339
1967,"Australie","AU","NonRésident_direct",494
1967,"Autriche","AT","Résident_direct",2991
1967,"Autriche","AT","NonRésident_direct",2857
1967,"Belgique","BE","Résident_direct",1765
1967,"Belgique","BE","NonRésident_direct",347
1967,"Brésil","BR","Résident_direct",245
1967,"Brésil","BR","NonRésident_direct",42
1967,"Canada","CA","Directs_globaux",1088
1967,"Colombie","CO","Résident_direct",35
1967,"Colombie","CO","NonRésident_direct",32
1967,"Tchécoslovaquie","CS","Résident_direct",629
1967,"Tchécoslovaquie","CS","NonRésident_direct",23
1967,"Danemark","DK","Directs_globaux",669
1967,"Égypte","EG","Résident_direct",55
1967,"Égypte","EG","NonRésident_direct",3
1967,"Rép. dém. Allemande","D2","Résident_direct",544
1967,"Rép. dém. Allemande","D2","NonRésident_direct",20
1967,"Allemagne","DE","Résident_direct",53051
1967,"Allemagne","DE","NonRésident_direct",1118
1967,"Hongrie","HU","Résident_direct",393
1967,"Hongrie","HU","NonRésident_direct",12
1967,"Inde","IN","Résident_direct",2226
1967,"Inde","IN","NonRésident_direct",37
1967,"Irlande","IE","Résident_direct",17
1967,"Irlande","IE","NonRésident_direct",96
1967,"Israël","IL","Résident_direct",114
1967,"Israël","IL","NonRésident_direct",21
1967,"Japon","JP","Résident_direct",15182
1967,"Japon","JP","NonRésident_direct",205
1967,"Liban","LB","Résident_direct",62
1967,"Liban","LB","NonRésident_direct",36
1967,"Liechtenstein","LI","Résident_direct",4
1967,"Liechtenstein","LI","NonRésident_direct",2
1967,"Malawi","MW","NonRésident_direct",5
1967,"Malte","MT","Résident_direct",22
1967,"Malte","MT","NonRésident_direct",4
1967,"Monaco","MC","Résident_direct",4
1967,"Monaco","MC","NonRésident_direct",30
1967,"Maroc","MA","Résident_direct",45
1967,"Maroc","MA","NonRésident_direct",8
1967,"Nouvelle-Zélande","NZ","Résident_direct",164
1967,"Nouvelle-Zélande","NZ","NonRésident_direct",201
1967,"Norvège","NO","Résident_direct",705
1967,"Norvège","NO","NonRésident_direct",247
1967,"Pakistan","PK","Directs_globaux",58
1967,"Philippines","PH","Résident_direct",36
1967,"Philippines","PH","NonRésident_direct",21
1967,"Pologne","PL","Résident_direct",16
1967,"Portugal","PT","NonRésident_direct",264
1967,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",186
1967,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",21
1967,"Union soviétique","SU","Résident_direct",269
1967,"Union soviétique","SU","NonRésident_direct",1
1967,"Espagne","ES","Directs_globaux",3466
1967,"Sri Lanka","LK","Résident_direct",6
1967,"Sri Lanka","LK","NonRésident_direct",5
1967,"Suède","SE","Résident_direct",162
1967,"Suède","SE","NonRésident_direct",123
1967,"Suisse","CH","Résident_direct",581
1967,"Suisse","CH","NonRésident_direct",161
1967,"République arabe syrienne","SY","Résident_direct",25
1967,"République arabe syrienne","SY","NonRésident_direct",3
1967,"Trinité-et-Tobago","TT","NonRésident_direct",4
1967,"Tunisie","TN","Résident_direct",14
1967,"Tunisie","TN","NonRésident_direct",8
1967,"Royaume-Uni","GB","Résident_direct",4768
1967,"Royaume-Uni","GB","NonRésident_direct",2024
1967,"États-Unis d'Amérique","US","Résident_direct",2841
1967,"États-Unis d'Amérique","US","NonRésident_direct",324
1967,"Venezuela","VE","Résident_direct",43
1967,"Venezuela","VE","NonRésident_direct",28
1967,"Zimbabwe","ZW","Résident_direct",6
1967,"Zimbabwe","ZW","NonRésident_direct",23
1968,"Australie","AU","Résident_direct",1124
1968,"Australie","AU","NonRésident_direct",490
1968,"Autriche","AT","Résident_direct",3119
1968,"Autriche","AT","NonRésident_direct",6022
1968,"Belgique","BE","Résident_direct",1197
1968,"Belgique","BE","NonRésident_direct",333
1968,"Brésil","BR","Résident_direct",156
1968,"Brésil","BR","NonRésident_direct",12
1968,"Canada","CA","Directs_globaux",1197
1968,"Colombie","CO","Résident_direct",30
1968,"Colombie","CO","NonRésident_direct",5
1968,"Tchécoslovaquie","CS","Résident_direct",461
1968,"Tchécoslovaquie","CS","NonRésident_direct",23
1968,"Danemark","DK","Directs_globaux",729
1968,"Égypte","EG","Résident_direct",76
1968,"Égypte","EG","NonRésident_direct",11
1968,"Rép. dém. Allemande","D2","Résident_direct",709
1968,"Rép. dém. Allemande","D2","NonRésident_direct",14
1968,"Allemagne","DE","Résident_direct",65832
1968,"Allemagne","DE","NonRésident_direct",1170
1968,"Hongrie","HU","Résident_direct",650
1968,"Hongrie","HU","NonRésident_direct",53
1968,"Inde","IN","Résident_direct",1937
1968,"Inde","IN","NonRésident_direct",31
1968,"Irlande","IE","Résident_direct",17
1968,"Irlande","IE","NonRésident_direct",74
1968,"Israël","IL","Résident_direct",100
1968,"Israël","IL","NonRésident_direct",19
1968,"Italie","IT","Résident_direct",2485
1968,"Italie","IT","NonRésident_direct",715
1968,"Japon","JP","Résident_direct",16624
1968,"Japon","JP","NonRésident_direct",231
1968,"Liban","LB","Résident_direct",68
1968,"Liban","LB","NonRésident_direct",19
1968,"Liechtenstein","LI","Résident_direct",4
1968,"Liechtenstein","LI","NonRésident_direct",2
1968,"Malawi","MW","NonRésident_direct",9
1968,"Malte","MT","NonRésident_direct",3
1968,"Monaco","MC","Résident_direct",3
1968,"Monaco","MC","NonRésident_direct",4
1968,"Maroc","MA","Résident_direct",58
1968,"Maroc","MA","NonRésident_direct",3
1968,"Nouvelle-Zélande","NZ","Directs_globaux",319
1968,"Norvège","NO","Résident_direct",669
1968,"Norvège","NO","NonRésident_direct",185
1968,"Pakistan","PK","Directs_globaux",80
1968,"Philippines","PH","Résident_direct",23
1968,"Philippines","PH","NonRésident_direct",20
1968,"Pologne","PL","Résident_direct",27
1968,"Pologne","PL","NonRésident_direct",3
1968,"Portugal","PT","NonRésident_direct",209
1968,"République de Corée","KR","Résident_direct",1389
1968,"République de Corée","KR","NonRésident_direct",28
1968,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",252
1968,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",24
1968,"Union soviétique","SU","Résident_direct",278
1968,"Union soviétique","SU","NonRésident_direct",3
1968,"Espagne","ES","Résident_direct",3564
1968,"Espagne","ES","NonRésident_direct",209
1968,"Sri Lanka","LK","Résident_direct",4
1968,"Sri Lanka","LK","NonRésident_direct",3
1968,"Suède","SE","Résident_direct",206
1968,"Suède","SE","NonRésident_direct",127
1968,"Suisse","CH","Résident_direct",598
1968,"Suisse","CH","NonRésident_direct",197
1968,"République arabe syrienne","SY","Résident_direct",78
1968,"République arabe syrienne","SY","NonRésident_direct",10
1968,"Trinité-et-Tobago","TT","Résident_direct",10
1968,"Trinité-et-Tobago","TT","NonRésident_direct",11
1968,"Royaume-Uni","GB","Résident_direct",4084
1968,"Royaume-Uni","GB","NonRésident_direct",1483
1968,"États-Unis d'Amérique","US","Résident_direct",2958
1968,"États-Unis d'Amérique","US","NonRésident_direct",394
1968,"Venezuela","VE","Résident_direct",27
1968,"Venezuela","VE","NonRésident_direct",17
1968,"Zimbabwe","ZW","Résident_direct",7
1968,"Zimbabwe","ZW","NonRésident_direct",22
1969,"Australie","AU","Résident_direct",1056
1969,"Australie","AU","NonRésident_direct",384
1969,"Autriche","AT","Résident_direct",4090
1969,"Autriche","AT","NonRésident_direct",2484
1969,"Belgique","BE","Résident_direct",1127
1969,"Belgique","BE","NonRésident_direct",279
1969,"Canada","CA","Directs_globaux",902
1969,"Colombie","CO","Résident_direct",37
1969,"Colombie","CO","NonRésident_direct",28
1969,"Tchécoslovaquie","CS","Résident_direct",591
1969,"Tchécoslovaquie","CS","NonRésident_direct",31
1969,"Danemark","DK","Directs_globaux",662
1969,"Égypte","EG","Résident_direct",67
1969,"Égypte","EG","NonRésident_direct",12
1969,"Rép. dém. Allemande","D2","Résident_direct",798
1969,"Rép. dém. Allemande","D2","NonRésident_direct",24
1969,"Allemagne","DE","Résident_direct",59696
1969,"Allemagne","DE","NonRésident_direct",1302
1969,"Hongrie","HU","Résident_direct",463
1969,"Hongrie","HU","NonRésident_direct",50
1969,"Inde","IN","Résident_direct",1918
1969,"Inde","IN","NonRésident_direct",38
1969,"Irlande","IE","Résident_direct",28
1969,"Irlande","IE","NonRésident_direct",74
1969,"Israël","IL","Résident_direct",150
1969,"Israël","IL","NonRésident_direct",50
1969,"Italie","IT","Directs_globaux",1950
1969,"Japon","JP","Résident_direct",20639
1969,"Japon","JP","NonRésident_direct",288
1969,"Liban","LB","Résident_direct",40
1969,"Liban","LB","NonRésident_direct",45
1969,"Liechtenstein","LI","Résident_direct",2
1969,"Liechtenstein","LI","NonRésident_direct",1
1969,"Malawi","MW","NonRésident_direct",2
1969,"Malte","MT","NonRésident_direct",1
1969,"Mexique","MX","Résident_direct",150
1969,"Mexique","MX","NonRésident_direct",65
1969,"Monaco","MC","Résident_direct",5
1969,"Monaco","MC","NonRésident_direct",2
1969,"Maroc","MA","Résident_direct",83
1969,"Maroc","MA","NonRésident_direct",1
1969,"Nouvelle-Zélande","NZ","Directs_globaux",358
1969,"Norvège","NO","Résident_direct",573
1969,"Norvège","NO","NonRésident_direct",164
1969,"Philippines","PH","Résident_direct",33
1969,"Philippines","PH","NonRésident_direct",27
1969,"Pologne","PL","Résident_direct",154
1969,"Pologne","PL","NonRésident_direct",22
1969,"Portugal","PT","NonRésident_direct",304
1969,"République de Corée","KR","Résident_direct",1670
1969,"République de Corée","KR","NonRésident_direct",18
1969,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",98
1969,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",35
1969,"Union soviétique","SU","Résident_direct",334
1969,"Union soviétique","SU","NonRésident_direct",18
1969,"Espagne","ES","Résident_direct",4304
1969,"Espagne","ES","NonRésident_direct",241
1969,"Sri Lanka","LK","Résident_direct",1
1969,"Sri Lanka","LK","NonRésident_direct",4
1969,"Suède","SE","Résident_direct",184
1969,"Suède","SE","NonRésident_direct",149
1969,"Suisse","CH","Résident_direct",457
1969,"Suisse","CH","NonRésident_direct",183
1969,"République arabe syrienne","SY","Résident_direct",281
1969,"République arabe syrienne","SY","NonRésident_direct",14
1969,"Trinité-et-Tobago","TT","Résident_direct",1
1969,"Trinité-et-Tobago","TT","NonRésident_direct",6
1969,"Royaume-Uni","GB","Résident_direct",3896
1969,"Royaume-Uni","GB","NonRésident_direct",1963
1969,"États-Unis d'Amérique","US","Résident_direct",2935
1969,"États-Unis d'Amérique","US","NonRésident_direct",400
1969,"Venezuela","VE","Résident_direct",1
1969,"Zimbabwe","ZW","Résident_direct",21
1969,"Zimbabwe","ZW","NonRésident_direct",19
1970,"Algérie","DZ","Résident_direct",66
1970,"Algérie","DZ","NonRésident_direct",107
1970,"Argentine","AR","Résident_direct",2201
1970,"Argentine","AR","NonRésident_direct",161
1970,"Australie","AU","Résident_direct",1048
1970,"Australie","AU","NonRésident_direct",556
1970,"Autriche","AT","Résident_direct",2150
1970,"Autriche","AT","NonRésident_direct",2076
1970,"Bahamas","BS","Résident_direct",1
1970,"Bahreïn","BH","NonRésident_direct",1
1970,"Belgique","BE","Résident_direct",1165
1970,"Belgique","BE","NonRésident_direct",323
1970,"Brésil","BR","Résident_direct",7
1970,"Canada","CA","Directs_globaux",1026
1970,"Colombie","CO","Résident_direct",16
1970,"Colombie","CO","NonRésident_direct",7
1970,"Tchécoslovaquie","CS","Résident_direct",470
1970,"Tchécoslovaquie","CS","NonRésident_direct",64
1970,"Danemark","DK","Directs_globaux",539
1970,"Égypte","EG","Résident_direct",55
1970,"Égypte","EG","NonRésident_direct",4
1970,"Rép. dém. Allemande","D2","Résident_direct",642
1970,"Rép. dém. Allemande","D2","NonRésident_direct",34
1970,"Allemagne","DE","Résident_direct",60719
1970,"Allemagne","DE","NonRésident_direct",1938
1970,"Hongrie","HU","Résident_direct",618
1970,"Hongrie","HU","NonRésident_direct",15
1970,"Inde","IN","Résident_direct",1117
1970,"Inde","IN","NonRésident_direct",52
1970,"Irlande","IE","Résident_direct",27
1970,"Irlande","IE","NonRésident_direct",102
1970,"Israël","IL","Résident_direct",97
1970,"Israël","IL","NonRésident_direct",30
1970,"Italie","IT","Directs_globaux",2672
1970,"Japon","JP","Résident_direct",21490
1970,"Japon","JP","NonRésident_direct",295
1970,"Liban","LB","Résident_direct",36
1970,"Liban","LB","NonRésident_direct",27
1970,"Liechtenstein","LI","Résident_direct",4
1970,"Liechtenstein","LI","NonRésident_direct",2
1970,"Malawi","MW","NonRésident_direct",2
1970,"Malte","MT","Résident_direct",1
1970,"Malte","MT","NonRésident_direct",3
1970,"Mexique","MX","Résident_direct",145
1970,"Mexique","MX","NonRésident_direct",100
1970,"Monaco","MC","Résident_direct",17
1970,"Monaco","MC","NonRésident_direct",6
1970,"Maroc","MA","Résident_direct",82
1970,"Maroc","MA","NonRésident_direct",3
1970,"Nouvelle-Zélande","NZ","Résident_direct",169
1970,"Nouvelle-Zélande","NZ","NonRésident_direct",207
1970,"Norvège","NO","Résident_direct",498
1970,"Norvège","NO","NonRésident_direct",219
1970,"Philippines","PH","Résident_direct",37
1970,"Philippines","PH","NonRésident_direct",18
1970,"Pologne","PL","Résident_direct",91
1970,"Pologne","PL","NonRésident_direct",17
1970,"Portugal","PT","NonRésident_direct",340
1970,"République de Corée","KR","Résident_direct",1654
1970,"République de Corée","KR","NonRésident_direct",3
1970,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",49
1970,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",5
1970,"Sierra Leone","SL","NonRésident_direct",6
1970,"Union soviétique","SU","Résident_direct",560
1970,"Union soviétique","SU","NonRésident_direct",19
1970,"Espagne","ES","Résident_direct",3627
1970,"Espagne","ES","NonRésident_direct",231
1970,"Sri Lanka","LK","Résident_direct",1
1970,"Sri Lanka","LK","NonRésident_direct",5
1970,"Suède","SE","Résident_direct",145
1970,"Suède","SE","NonRésident_direct",143
1970,"Suisse","CH","Résident_direct",368
1970,"Suisse","CH","NonRésident_direct",167
1970,"République arabe syrienne","SY","Résident_direct",69
1970,"République arabe syrienne","SY","NonRésident_direct",4
1970,"Trinité-et-Tobago","TT","Résident_direct",2
1970,"Trinité-et-Tobago","TT","NonRésident_direct",8
1970,"Tunisie","TN","Résident_direct",7
1970,"Tunisie","TN","NonRésident_direct",10
1970,"Royaume-Uni","GB","Résident_direct",3357
1970,"Royaume-Uni","GB","NonRésident_direct",1778
1970,"États-Unis d'Amérique","US","Résident_direct",2708
1970,"États-Unis d'Amérique","US","NonRésident_direct",510
1970,"Venezuela","VE","Résident_direct",48
1970,"Venezuela","VE","NonRésident_direct",308
1970,"Zaïre","ZR","Résident_direct",14
1970,"Zaïre","ZR","NonRésident_direct",47
1970,"Zimbabwe","ZW","Résident_direct",24
1970,"Zimbabwe","ZW","NonRésident_direct",19
1971,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",80
1971,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",132
1971,"Argentine","AR","Résident_direct",2738
1971,"Argentine","AR","NonRésident_direct",208
1971,"Australie","AU","Résident_direct",1049
