//Dépôts de demandes de dessins et modèles industriels par office,
"//par résident direct, non-résident direct et système de la Haye",
//Source : base de données statistiques de l’OMPI, décembre 2011
//Note: Des données peuvent manquer pour certains offices ou pour certaines années.,

Année,Nom'Office,Code'Office,Type de déposant,Nombre de demandes
1977,"Bahamas","BS","NonRésident_direct",1
1977,"Bangladesh","BD","Résident_direct",17
1977,"Benelux","BX","Résident_direct",1591
1977,"Benelux","BX","NonRésident_direct",1268
1977,"Brésil","BR","Résident_direct",58
1977,"Brésil","BR","NonRésident_direct",11
1977,"Bulgarie","BG","Résident_direct",53
1977,"Bulgarie","BG","NonRésident_direct",6
1977,"Canada","CA","Résident_direct",645
1977,"Canada","CA","NonRésident_direct",1076
1977,"Colombie","CO","Résident_direct",50
1977,"Colombie","CO","NonRésident_direct",41
1977,"Tchécoslovaquie","CS","Résident_direct",1273
1977,"Tchécoslovaquie","CS","NonRésident_direct",25
1977,"Danemark","DK","Résident_direct",418
1977,"Danemark","DK","NonRésident_direct",587
1977,"Égypte","EG","Résident_direct",90
1977,"Égypte","EG","NonRésident_direct",15
1977,"Finlande","FI","Résident_direct",437
1977,"Finlande","FI","NonRésident_direct",351
1977,"France","FR","Résident_direct",3493
1977,"France","FR","NonRésident_direct",524
1977,"Rép. dém. Allemande","D2","Résident_direct",321
1977,"Rép. dém. Allemande","D2","NonRésident_direct",16
1977,"Allemagne","DE","NonRésident_direct",4167
1977,"Hongrie","HU","Résident_direct",241
1977,"Hongrie","HU","NonRésident_direct",17
1977,"Inde","IN","Résident_direct",1358
1977,"Inde","IN","NonRésident_direct",45
1977,"Iraq","IQ","Résident_direct",59
1977,"Irlande","IE","Résident_direct",73
1977,"Irlande","IE","NonRésident_direct",174
1977,"Israël","IL","Résident_direct",212
1977,"Israël","IL","NonRésident_direct",77
1977,"Jamaïque","JM","Résident_direct",2
1977,"Jamaïque","JM","NonRésident_direct",7
1977,"Japon","JP","Résident_direct",52186
1977,"Japon","JP","NonRésident_direct",957
1977,"Liechtenstein","LI","Résident_direct",3
1977,"Malawi","MW","Résident_direct",1
1977,"Malte","MT","Résident_direct",7
1977,"Malte","MT","NonRésident_direct",1
1977,"Mexique","MX","Directs_globaux",494
1977,"Monaco","MC","Résident_direct",36
1977,"Maroc","MA","Résident_direct",79
1977,"Maroc","MA","NonRésident_direct",15
1977,"Nouvelle-Zélande","NZ","Résident_direct",210
1977,"Nouvelle-Zélande","NZ","NonRésident_direct",222
1977,"Norvège","NO","Résident_direct",329
1977,"Norvège","NO","NonRésident_direct",504
1977,"Pakistan","PK","Résident_direct",91
1977,"Pakistan","PK","NonRésident_direct",12
1977,"Pérou","PE","Résident_direct",196
1977,"Pérou","PE","NonRésident_direct",16
1977,"Philippines","PH","Résident_direct",366
1977,"Philippines","PH","NonRésident_direct",54
1977,"Pologne","PL","Résident_direct",169
1977,"Pologne","PL","NonRésident_direct",33
1977,"Portugal","PT","Résident_direct",218
1977,"Portugal","PT","NonRésident_direct",107
1977,"République de Corée","KR","Résident_direct",5404
1977,"République de Corée","KR","NonRésident_direct",116
1977,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",317
1977,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",96
1977,"Union soviétique","SU","Résident_direct",2082
1977,"Union soviétique","SU","NonRésident_direct",29
1977,"Espagne","ES","Résident_direct",2770
1977,"Espagne","ES","NonRésident_direct",238
1977,"Sri Lanka","LK","Résident_direct",1
1977,"Sri Lanka","LK","NonRésident_direct",2
1977,"Swaziland","SZ","NonRésident_direct",2
1977,"Suède","SE","Résident_direct",2077
1977,"Suède","SE","NonRésident_direct",629
1977,"Suisse","CH","Résident_direct",354
1977,"Suisse","CH","NonRésident_direct",342
1977,"Trinité-et-Tobago","TT","NonRésident_direct",7
1977,"Royaume-Uni","GB","Résident_direct",2269
1977,"Royaume-Uni","GB","NonRésident_direct",2223
1977,"États-Unis d'Amérique","US","Résident_direct",5827
1977,"États-Unis d'Amérique","US","NonRésident_direct",1431
1977,"Venezuela","VE","Résident_direct",430
1977,"Venezuela","VE","NonRésident_direct",2040
1977,"Zambie","ZM","Résident_direct",12
1977,"Zambie","ZM","NonRésident_direct",5
1978,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",20
1978,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",10
1978,"Algérie","DZ","Résident_direct",35
1978,"Algérie","DZ","NonRésident_direct",12
1978,"Argentine","AR","Résident_direct",2011
1978,"Argentine","AR","NonRésident_direct",172
1978,"Australie","AU","Résident_direct",2452
1978,"Australie","AU","NonRésident_direct",718
1978,"Autriche","AT","Résident_direct",3369
1978,"Autriche","AT","NonRésident_direct",1881
1978,"Bahamas","BS","NonRésident_direct",2
1978,"Bahreïn","BH","NonRésident_direct",8
1978,"Bangladesh","BD","Résident_direct",31
1978,"Bangladesh","BD","NonRésident_direct",2
1978,"Benelux","BX","Résident_direct",2107
1978,"Benelux","BX","NonRésident_direct",1563
1978,"Brésil","BR","Directs_globaux",1200
1978,"Bulgarie","BG","Résident_direct",80
1978,"Bulgarie","BG","NonRésident_direct",2
1978,"Canada","CA","Résident_direct",633
1978,"Canada","CA","NonRésident_direct",1362
1978,"Colombie","CO","Résident_direct",26
1978,"Colombie","CO","NonRésident_direct",31
1978,"Tchécoslovaquie","CS","Résident_direct",1286
1978,"Tchécoslovaquie","CS","NonRésident_direct",34
1978,"Danemark","DK","Résident_direct",425
1978,"Danemark","DK","NonRésident_direct",622
1978,"Équateur","EC","Résident_direct",7
1978,"Équateur","EC","NonRésident_direct",6
1978,"Égypte","EG","Résident_direct",113
1978,"Égypte","EG","NonRésident_direct",19
1978,"Finlande","FI","Résident_direct",464
1978,"Finlande","FI","NonRésident_direct",369
1978,"France","FR","Résident_direct",3648
1978,"France","FR","NonRésident_direct",534
1978,"Rép. dém. Allemande","D2","Résident_direct",322
1978,"Rép. dém. Allemande","D2","NonRésident_direct",14
1978,"Allemagne","DE","Résident_direct",5
1978,"Allemagne","DE","NonRésident_direct",4262
1978,"Hongrie","HU","Résident_direct",209
1978,"Hongrie","HU","NonRésident_direct",42
1978,"Inde","IN","Résident_direct",1313
1978,"Inde","IN","NonRésident_direct",84
1978,"Iraq","IQ","Résident_direct",81
1978,"Iraq","IQ","NonRésident_direct",1
1978,"Irlande","IE","Résident_direct",34
1978,"Irlande","IE","NonRésident_direct",222
1978,"Israël","IL","Résident_direct",384
1978,"Israël","IL","NonRésident_direct",86
1978,"Italie","IT","Directs_globaux",9464
1978,"Jamaïque","JM","Résident_direct",11
1978,"Japon","JP","Résident_direct",55194
1978,"Japon","JP","NonRésident_direct",966
1978,"Liechtenstein","LI","Résident_direct",5
1978,"Malawi","MW","NonRésident_direct",5
1978,"Malte","MT","Résident_direct",5
1978,"Malte","MT","NonRésident_direct",1
1978,"Mexique","MX","Résident_direct",304
1978,"Mexique","MX","NonRésident_direct",111
1978,"Monaco","MC","Résident_direct",25
1978,"Monaco","MC","NonRésident_direct",1
1978,"Maroc","MA","Résident_direct",104
1978,"Maroc","MA","NonRésident_direct",25
1978,"Nouvelle-Zélande","NZ","Résident_direct",225
1978,"Nouvelle-Zélande","NZ","NonRésident_direct",319
1978,"Nigéria","NG","Résident_direct",19
1978,"Nigéria","NG","NonRésident_direct",38
1978,"Norvège","NO","Résident_direct",376
1978,"Norvège","NO","NonRésident_direct",572
1978,"Pakistan","PK","Résident_direct",74
1978,"Pakistan","PK","NonRésident_direct",28
1978,"Pérou","PE","Résident_direct",115
1978,"Pérou","PE","NonRésident_direct",19
1978,"Philippines","PH","Résident_direct",295
1978,"Philippines","PH","NonRésident_direct",72
1978,"Pologne","PL","Résident_direct",181
1978,"Pologne","PL","NonRésident_direct",35
1978,"Portugal","PT","Résident_direct",273
1978,"Portugal","PT","NonRésident_direct",127
1978,"République de Corée","KR","Résident_direct",6148
1978,"République de Corée","KR","NonRésident_direct",117
1978,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",325
1978,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",74
1978,"Sierra Leone","SL","NonRésident_direct",1
1978,"Afrique du Sud","ZA","Résident_direct",1155
1978,"Afrique du Sud","ZA","NonRésident_direct",341
1978,"Union soviétique","SU","Résident_direct",2094
1978,"Union soviétique","SU","NonRésident_direct",36
1978,"Espagne","ES","Résident_direct",2504
1978,"Espagne","ES","NonRésident_direct",315
1978,"Sri Lanka","LK","Résident_direct",1
1978,"Swaziland","SZ","NonRésident_direct",9
1978,"Suède","SE","Résident_direct",2409
1978,"Suède","SE","NonRésident_direct",631
1978,"Suisse","CH","Résident_direct",306
1978,"Suisse","CH","NonRésident_direct",321
1978,"République arabe syrienne","SY","Résident_direct",149
1978,"République arabe syrienne","SY","NonRésident_direct",14
1978,"Trinité-et-Tobago","TT","Résident_direct",4
1978,"Trinité-et-Tobago","TT","NonRésident_direct",10
1978,"Royaume-Uni","GB","Résident_direct",2377
1978,"Royaume-Uni","GB","NonRésident_direct",2770
1978,"États-Unis d'Amérique","US","Résident_direct",5789
1978,"États-Unis d'Amérique","US","NonRésident_direct",1749
1978,"Venezuela","VE","Résident_direct",99
1978,"Venezuela","VE","NonRésident_direct",71
1978,"Zaïre","ZR","NonRésident_direct",31
1978,"Zambie","ZM","NonRésident_direct",5
1979,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",27
1979,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",10
1979,"Algérie","DZ","Résident_direct",23
1979,"Algérie","DZ","NonRésident_direct",11
1979,"Argentine","AR","Résident_direct",1572
1979,"Argentine","AR","NonRésident_direct",266
1979,"Australie","AU","Résident_direct",2383
1979,"Australie","AU","NonRésident_direct",744
1979,"Autriche","AT","Résident_direct",4024
1979,"Autriche","AT","NonRésident_direct",2016
1979,"Bahamas","BS","Résident_direct",2
1979,"Bahamas","BS","NonRésident_direct",6
1979,"Bahreïn","BH","NonRésident_direct",5
1979,"Bangladesh","BD","Résident_direct",38
1979,"Benelux","BX","Résident_direct",2135
1979,"Benelux","BX","NonRésident_direct",1608
1979,"Brésil","BR","Résident_direct",886
1979,"Brésil","BR","NonRésident_direct",238
1979,"Bulgarie","BG","Résident_direct",53
1979,"Bulgarie","BG","NonRésident_direct",6
1979,"Canada","CA","Résident_direct",517
1979,"Canada","CA","NonRésident_direct",1266
1979,"Chili","CL","Résident_direct",69
1979,"Chili","CL","NonRésident_direct",35
1979,"Colombie","CO","Résident_direct",12
1979,"Colombie","CO","NonRésident_direct",25
1979,"Tchécoslovaquie","CS","Résident_direct",1280
1979,"Tchécoslovaquie","CS","NonRésident_direct",76
1979,"Danemark","DK","Résident_direct",414
1979,"Danemark","DK","NonRésident_direct",637
1979,"Égypte","EG","Résident_direct",171
1979,"Égypte","EG","NonRésident_direct",12
1979,"Finlande","FI","Résident_direct",451
1979,"Finlande","FI","NonRésident_direct",339
1979,"France","FR","Résident_direct",3667
1979,"France","FR","NonRésident_direct",536
1979,"Rép. dém. Allemande","D2","Résident_direct",355
1979,"Rép. dém. Allemande","D2","NonRésident_direct",17
1979,"Allemagne","DE","Résident_direct",21
1979,"Allemagne","DE","NonRésident_direct",5266
1979,"Hongrie","HU","Résident_direct",214
1979,"Hongrie","HU","NonRésident_direct",35
1979,"Inde","IN","Résident_direct",1146
1979,"Inde","IN","NonRésident_direct",80
1979,"Iraq","IQ","Résident_direct",50
1979,"Iraq","IQ","NonRésident_direct",2
1979,"Irlande","IE","Résident_direct",40
1979,"Irlande","IE","NonRésident_direct",259
1979,"Israël","IL","Résident_direct",344
1979,"Israël","IL","NonRésident_direct",55
1979,"Italie","IT","Directs_globaux",8172
1979,"Jamaïque","JM","Résident_direct",2
1979,"Japon","JP","Résident_direct",55277
1979,"Japon","JP","NonRésident_direct",986
1979,"Liechtenstein","LI","Résident_direct",5
1979,"Malte","MT","Résident_direct",25
1979,"Malte","MT","NonRésident_direct",4
1979,"Mexique","MX","Résident_direct",299
1979,"Mexique","MX","NonRésident_direct",263
1979,"Monaco","MC","Résident_direct",14
1979,"Monaco","MC","NonRésident_direct",6
1979,"Maroc","MA","Résident_direct",121
1979,"Maroc","MA","NonRésident_direct",22
1979,"Nouvelle-Zélande","NZ","Résident_direct",301
1979,"Nouvelle-Zélande","NZ","NonRésident_direct",234
1979,"Norvège","NO","Résident_direct",371
1979,"Norvège","NO","NonRésident_direct",558
1979,"Pakistan","PK","Résident_direct",127
1979,"Pakistan","PK","NonRésident_direct",16
1979,"Pérou","PE","Résident_direct",113
1979,"Pérou","PE","NonRésident_direct",17
1979,"Philippines","PH","Résident_direct",298
1979,"Philippines","PH","NonRésident_direct",57
1979,"Pologne","PL","Résident_direct",193
1979,"Pologne","PL","NonRésident_direct",30
1979,"Portugal","PT","Résident_direct",297
1979,"Portugal","PT","NonRésident_direct",141
1979,"République de Corée","KR","Résident_direct",8132
1979,"République de Corée","KR","NonRésident_direct",239
1979,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",331
1979,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",70
1979,"Afrique du Sud","ZA","Résident_direct",751
1979,"Afrique du Sud","ZA","NonRésident_direct",235
1979,"Union soviétique","SU","Résident_direct",2070
1979,"Union soviétique","SU","NonRésident_direct",26
1979,"Espagne","ES","Résident_direct",2425
1979,"Espagne","ES","NonRésident_direct",366
1979,"Sri Lanka","LK","NonRésident_direct",7
1979,"Swaziland","SZ","NonRésident_direct",27
1979,"Suède","SE","Résident_direct",2170
1979,"Suède","SE","NonRésident_direct",662
1979,"Suisse","CH","Résident_direct",341
1979,"Suisse","CH","NonRésident_direct",349
1979,"République arabe syrienne","SY","Résident_direct",7
1979,"République arabe syrienne","SY","NonRésident_direct",115
1979,"Trinité-et-Tobago","TT","Résident_direct",12
1979,"Trinité-et-Tobago","TT","NonRésident_direct",14
1979,"Royaume-Uni","GB","Résident_direct",2350
1979,"Royaume-Uni","GB","NonRésident_direct",2761
1979,"États-Unis d'Amérique","US","Résident_direct",5623
1979,"États-Unis d'Amérique","US","NonRésident_direct",1896
1979,"Venezuela","VE","Résident_direct",118
1979,"Venezuela","VE","NonRésident_direct",87
1979,"Zaïre","ZR","Résident_direct",2
1979,"Zambie","ZM","Résident_direct",1
1979,"Zambie","ZM","NonRésident_direct",2
1979,"Zimbabwe","ZW","Résident_direct",8
1979,"Zimbabwe","ZW","NonRésident_direct",2

