//Industrial Design registrations by Office,
"//by direct resident, direct non-resident and designations via the Hague system",
//Source: WIPO Statistics Database, December 2011
//Note: Data are missing for some offices and years.,

Year,Office Name,Office Code,Registrant Type,Number of Registrations
1962,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Aggregate",81
1962,"South Africa","ZA","Direct_Aggregate",926
1962,"Spain","ES","Direct_Aggregate",1762
1962,"Sri Lanka","LK","Direct_Aggregate",13
1962,"Sweden","SE","Direct_Aggregate",146
1962,"Switzerland","CH","Direct_Aggregate",891
1962,"Syrian Arab Republic","SY","Direct_Aggregate",16
1962,"United Kingdom","GB","Direct_Aggregate",7431
1962,"United States of America","US","Direct_Aggregate",2300
1962,"Zimbabwe","ZW","Direct_Aggregate",28
1963,"Australia","AU","Direct_Aggregate",1251
1963,"Austria","AT","Direct_Resident",5081
1963,"Austria","AT","Direct_NonResident",2271
1963,"Belgium","BE","Direct_Resident",2123
1963,"Belgium","BE","Direct_NonResident",168
1963,"Canada","CA","Direct_Aggregate",788
1963,"Chile","CL","Direct_Resident",21
1963,"Colombia","CO","Direct_Resident",64
1963,"Colombia","CO","Direct_NonResident",34
1963,"Cuba","CU","Direct_Resident",21
1963,"Czechoslovakia","CS","Direct_Resident",220
1963,"Czechoslovakia","CS","Direct_NonResident",14
1963,"Denmark","DK","Direct_Aggregate",753
1963,"German Dem. Rep.","D2","Direct_Aggregate",641
1963,"Germany","DE","Direct_Resident",56341
1963,"Germany","DE","Direct_NonResident",404
1963,"Hungary","HU","Direct_Resident",419
1963,"Hungary","HU","Direct_NonResident",2
1963,"India","IN","Direct_Resident",3649
1963,"India","IN","Direct_NonResident",54
1963,"Ireland","IE","Direct_Resident",15
1963,"Ireland","IE","Direct_NonResident",45
1963,"Israel","IL","Direct_Resident",190
1963,"Israel","IL","Direct_NonResident",40
1963,"Italy","IT","Direct_Resident",397
1963,"Italy","IT","Direct_NonResident",118
1963,"Jamaica","JM","Direct_Resident",3
1963,"Jamaica","JM","Direct_NonResident",4
1963,"Japan","JP","Direct_Resident",14230
1963,"Japan","JP","Direct_NonResident",197
1963,"Lebanon","LB","Direct_Resident",211
1963,"Lebanon","LB","Direct_NonResident",124
1963,"Liechtenstein","LI","Direct_Resident",5
1963,"Mexico","MX","Direct_Resident",16
1963,"Mexico","MX","Direct_NonResident",12
1963,"Morocco","MA","Direct_Resident",33
1963,"Morocco","MA","Direct_NonResident",9
1963,"New Zealand","NZ","Direct_Resident",160
1963,"New Zealand","NZ","Direct_NonResident",171
1963,"Norway","NO","Direct_Aggregate",884
1963,"Peru","PE","Direct_Aggregate",20
1963,"Philippines","PH","Direct_Resident",23
1963,"Philippines","PH","Direct_NonResident",5
1963,"Poland","PL","Direct_Resident",100
1963,"Poland","PL","Direct_NonResident",4
1963,"Portugal","PT","Direct_NonResident",329
1963,"Republic of Korea","KR","Direct_Resident",383
1963,"Republic of Korea","KR","Direct_NonResident",3
1963,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",130
1963,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",13
1963,"South Africa","ZA","Direct_Resident",813
1963,"South Africa","ZA","Direct_NonResident",196
1963,"Spain","ES","Direct_Aggregate",2534
1963,"Sri Lanka","LK","Direct_Resident",4
1963,"Sri Lanka","LK","Direct_NonResident",4
1963,"Sweden","SE","Direct_Resident",113
1963,"Sweden","SE","Direct_NonResident",83
1963,"Switzerland","CH","Direct_Resident",758
1963,"Switzerland","CH","Direct_NonResident",136
1963,"Syrian Arab Republic","SY","Direct_Resident",96
1963,"Syrian Arab Republic","SY","Direct_NonResident",1
1963,"Trinidad and Tobago","TT","Direct_Resident",3
1963,"Trinidad and Tobago","TT","Direct_NonResident",9
1963,"United Kingdom","GB","Direct_Aggregate",6722
1963,"United States of America","US","Direct_Resident",2746
1963,"United States of America","US","Direct_NonResident",219
1963,"Venezuela","VE","Direct_Resident",21
1963,"Venezuela","VE","Direct_NonResident",8
1963,"Zimbabwe","ZW","Direct_Resident",7
1963,"Zimbabwe","ZW","Direct_NonResident",30
1964,"Australia","AU","Direct_Aggregate",1287
1964,"Austria","AT","Direct_Resident",3176
1964,"Austria","AT","Direct_NonResident",2635
1964,"Belgium","BE","Direct_Resident",1315
1964,"Belgium","BE","Direct_NonResident",195
1964,"Canada","CA","Direct_Aggregate",814
1964,"Colombia","CO","Direct_Resident",31
1964,"Colombia","CO","Direct_NonResident",41
1964,"Czechoslovakia","CS","Direct_Resident",272
1964,"Czechoslovakia","CS","Direct_NonResident",7
1964,"Denmark","DK","Direct_Aggregate",704
1964,"Egypt","EG","Direct_Resident",63
1964,"Egypt","EG","Direct_NonResident",19
1964,"German Dem. Rep.","D2","Direct_Resident",573
1964,"German Dem. Rep.","D2","Direct_NonResident",6
1964,"Germany","DE","Direct_Resident",55099
1964,"Germany","DE","Direct_NonResident",480
1964,"Hungary","HU","Direct_Resident",285
1964,"Hungary","HU","Direct_NonResident",21
1964,"India","IN","Direct_Resident",3566
1964,"India","IN","Direct_NonResident",27
1964,"Ireland","IE","Direct_Resident",21
1964,"Ireland","IE","Direct_NonResident",122
1964,"Israel","IL","Direct_Resident",143
1964,"Israel","IL","Direct_NonResident",37
1964,"Italy","IT","Direct_Aggregate",597
1964,"Japan","JP","Direct_Resident",14323
1964,"Japan","JP","Direct_NonResident",118
1964,"Lebanon","LB","Direct_Resident",31
1964,"Lebanon","LB","Direct_NonResident",17
1964,"Liechtenstein","LI","Direct_Resident",6
1964,"Liechtenstein","LI","Direct_NonResident",3
1964,"Mexico","MX","Direct_Resident",123
1964,"Mexico","MX","Direct_NonResident",141
1964,"Morocco","MA","Direct_Resident",35
1964,"Morocco","MA","Direct_NonResident",7
1964,"New Zealand","NZ","Direct_Resident",131
1964,"New Zealand","NZ","Direct_NonResident",140
1964,"Norway","NO","Direct_Resident",861
1964,"Norway","NO","Direct_NonResident",145
1964,"Pakistan","PK","Direct_Aggregate",245
1964,"Peru","PE","Direct_Aggregate",39
1964,"Philippines","PH","Direct_Resident",40
1964,"Philippines","PH","Direct_NonResident",15
1964,"Poland","PL","Direct_Resident",106
1964,"Poland","PL","Direct_NonResident",3
1964,"Portugal","PT","Direct_NonResident",168
1964,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",108
1964,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",22
1964,"Spain","ES","Direct_Aggregate",3755
1964,"Sri Lanka","LK","Direct_Resident",8
1964,"Sri Lanka","LK","Direct_NonResident",3
1964,"Sweden","SE","Direct_Resident",98
1964,"Sweden","SE","Direct_NonResident",84
1964,"Switzerland","CH","Direct_Resident",635
1964,"Switzerland","CH","Direct_NonResident",125
1964,"Syrian Arab Republic","SY","Direct_Resident",45
1964,"Trinidad and Tobago","TT","Direct_NonResident",9
1964,"Tunisia","TN","Direct_Resident",6
1964,"United Kingdom","GB","Direct_Aggregate",6866
1964,"United States of America","US","Direct_Resident",2504
1964,"United States of America","US","Direct_NonResident",182
1964,"Venezuela","VE","Direct_Resident",25
1964,"Venezuela","VE","Direct_NonResident",5
1964,"Zimbabwe","ZW","Direct_Resident",3
1964,"Zimbabwe","ZW","Direct_NonResident",32
1965,"Argentina","AR","Direct_Resident",1225
1965,"Argentina","AR","Direct_NonResident",83
1965,"Australia","AU","Direct_Resident",903
1965,"Australia","AU","Direct_NonResident",355
1965,"Austria","AT","Direct_Resident",3758
1965,"Austria","AT","Direct_NonResident",2699
1965,"Belgium","BE","Direct_Resident",378
1965,"Belgium","BE","Direct_NonResident",165
1965,"Canada","CA","Direct_Aggregate",846
1965,"Colombia","CO","Direct_Resident",15
1965,"Colombia","CO","Direct_NonResident",10
1965,"Czechoslovakia","CS","Direct_Resident",314
1965,"Czechoslovakia","CS","Direct_NonResident",5
1965,"Denmark","DK","Direct_Aggregate",746
1965,"Egypt","EG","Direct_Resident",56
1965,"Egypt","EG","Direct_NonResident",4
1965,"German Dem. Rep.","D2","Direct_Resident",774
1965,"German Dem. Rep.","D2","Direct_NonResident",7
1965,"Germany","DE","Direct_Resident",49522
1965,"Germany","DE","Direct_NonResident",470
1965,"Hungary","HU","Direct_Resident",336
1965,"Hungary","HU","Direct_NonResident",6
1965,"India","IN","Direct_Resident",2165
1965,"India","IN","Direct_NonResident",62
1965,"Ireland","IE","Direct_Resident",26
1965,"Ireland","IE","Direct_NonResident",107
1965,"Israel","IL","Direct_Resident",142
1965,"Israel","IL","Direct_NonResident",33
1965,"Italy","IT","Direct_Resident",3984
1965,"Japan","JP","Direct_Resident",13519
1965,"Japan","JP","Direct_NonResident",135
1965,"Lebanon","LB","Direct_Resident",140
1965,"Lebanon","LB","Direct_NonResident",5
1965,"Liechtenstein","LI","Direct_Resident",6
1965,"Liechtenstein","LI","Direct_NonResident",2
1965,"Malta","MT","Direct_Resident",1
1965,"Malta","MT","Direct_NonResident",2
1965,"Mexico","MX","Direct_Resident",44
1965,"Mexico","MX","Direct_NonResident",49
1965,"Monaco","MC","Direct_Resident",6
1965,"Monaco","MC","Direct_NonResident",1
1965,"Morocco","MA","Direct_Resident",49
1965,"Morocco","MA","Direct_NonResident",4
1965,"New Zealand","NZ","Direct_NonResident",163
1965,"Norway","NO","Direct_Resident",710
1965,"Norway","NO","Direct_NonResident",179
1965,"Pakistan","PK","Direct_Aggregate",285
1965,"Philippines","PH","Direct_Resident",58
1965,"Philippines","PH","Direct_NonResident",17
1965,"Poland","PL","Direct_Resident",92
1965,"Poland","PL","Direct_NonResident",5
1965,"Portugal","PT","Direct_NonResident",205
1965,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",74
1965,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",16
1965,"Spain","ES","Direct_Resident",4709
1965,"Spain","ES","Direct_NonResident",15
1965,"Sri Lanka","LK","Direct_Resident",5
1965,"Sri Lanka","LK","Direct_NonResident",10
1965,"Sweden","SE","Direct_Resident",114
1965,"Sweden","SE","Direct_NonResident",99
1965,"Switzerland","CH","Direct_Resident",705
1965,"Switzerland","CH","Direct_NonResident",162
1965,"Syrian Arab Republic","SY","Direct_Resident",24
1965,"Syrian Arab Republic","SY","Direct_NonResident",1
1965,"Trinidad and Tobago","TT","Direct_Resident",3
1965,"Trinidad and Tobago","TT","Direct_NonResident",7
1965,"Tunisia","TN","Direct_NonResident",2
1965,"United Kingdom","GB","Direct_Aggregate",6800
1965,"United States of America","US","Direct_Resident",3181
1965,"United States of America","US","Direct_NonResident",243
1965,"Venezuela","VE","Direct_Resident",38
1965,"Venezuela","VE","Direct_NonResident",36
1965,"Zimbabwe","ZW","Direct_Resident",4
1965,"Zimbabwe","ZW","Direct_NonResident",29
1966,"Argentina","AR","Direct_Resident",2850
1966,"Argentina","AR","Direct_NonResident",148
1966,"Australia","AU","Direct_Resident",640
1966,"Australia","AU","Direct_NonResident",254
1966,"Austria","AT","Direct_Resident",3124
1966,"Austria","AT","Direct_NonResident",2959
1966,"Belgium","BE","Direct_Resident",2310
1966,"Belgium","BE","Direct_NonResident",209
1966,"Brazil","BR","Direct_Resident",425
1966,"Brazil","BR","Direct_NonResident",83
1966,"Canada","CA","Direct_Aggregate",1030
1966,"Colombia","CO","Direct_Resident",11
1966,"Colombia","CO","Direct_NonResident",17
1966,"Czechoslovakia","CS","Direct_Resident",561
1966,"Czechoslovakia","CS","Direct_NonResident",16
1966,"Denmark","DK","Direct_Aggregate",691
1966,"Egypt","EG","Direct_Resident",73
1966,"Egypt","EG","Direct_NonResident",7
1966,"France","FR","Direct_Resident",12622
1966,"France","FR","Direct_NonResident",642
1966,"German Dem. Rep.","D2","Direct_Resident",684
1966,"German Dem. Rep.","D2","Direct_NonResident",4
1966,"Germany","DE","Direct_Resident",52988
1966,"Germany","DE","Direct_NonResident",942
1966,"Hungary","HU","Direct_Resident",340
1966,"Hungary","HU","Direct_NonResident",11
1966,"India","IN","Direct_Resident",2240
1966,"India","IN","Direct_NonResident",41
1966,"Ireland","IE","Direct_Resident",38
1966,"Ireland","IE","Direct_NonResident",96
1966,"Israel","IL","Direct_Resident",141
1966,"Israel","IL","Direct_NonResident",20
1966,"Japan","JP","Direct_Resident",13705
1966,"Japan","JP","Direct_NonResident",236
1966,"Lebanon","LB","Direct_Resident",202
1966,"Lebanon","LB","Direct_NonResident",65
1966,"Liechtenstein","LI","Direct_Resident",4
1966,"Liechtenstein","LI","Direct_NonResident",1
1966,"Malawi","MW","Direct_NonResident",14
1966,"Malta","MT","Direct_Resident",5
1966,"Malta","MT","Direct_NonResident",2
1966,"Mexico","MX","Direct_Resident",44
1966,"Mexico","MX","Direct_NonResident",58
1966,"Monaco","MC","Direct_Resident",3
1966,"Monaco","MC","Direct_NonResident",2
1966,"Morocco","MA","Direct_Resident",40
1966,"Morocco","MA","Direct_NonResident",7
1966,"New Zealand","NZ","Direct_Resident",95
1966,"New Zealand","NZ","Direct_Aggregate",424
1966,"Norway","NO","Direct_Resident",578
1966,"Norway","NO","Direct_NonResident",207
1966,"Pakistan","PK","Direct_Aggregate",95
1966,"Philippines","PH","Direct_Resident",35
1966,"Philippines","PH","Direct_NonResident",17
1966,"Poland","PL","Direct_Resident",106
1966,"Poland","PL","Direct_NonResident",7
1966,"Portugal","PT","Direct_NonResident",260
1966,"Republic of Korea","KR","Direct_Resident",715
1966,"Republic of Korea","KR","Direct_NonResident",12
1966,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",146
1966,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",4
1966,"Sierra Leone","SL","Direct_NonResident",1
1966,"Spain","ES","Direct_Resident",407
1966,"Spain","ES","Direct_NonResident",45
1966,"Sri Lanka","LK","Direct_Resident",4
1966,"Sri Lanka","LK","Direct_NonResident",4
1966,"Sweden","SE","Direct_Resident",165
1966,"Sweden","SE","Direct_NonResident",119
1966,"Switzerland","CH","Direct_Resident",649
1966,"Switzerland","CH","Direct_NonResident",142
1966,"Syrian Arab Republic","SY","Direct_Resident",42
1966,"Syrian Arab Republic","SY","Direct_NonResident",11
1966,"Trinidad and Tobago","TT","Direct_Resident",9
1966,"Trinidad and Tobago","TT","Direct_NonResident",6
1966,"Tunisia","TN","Direct_Resident",3
1966,"Tunisia","TN","Direct_NonResident",1
1966,"United Kingdom","GB","Direct_Resident",3892
1966,"United Kingdom","GB","Direct_NonResident",1676
1966,"United States of America","US","Direct_Resident",2969
1966,"United States of America","US","Direct_NonResident",219
1966,"Venezuela","VE","Direct_Resident",13
1966,"Venezuela","VE","Direct_NonResident",10
1966,"Zambia","ZM","Direct_Resident",1
1966,"Zambia","ZM","Direct_NonResident",38
1966,"Zimbabwe","ZW","Direct_Resident",10
1966,"Zimbabwe","ZW","Direct_NonResident",24
1967,"Australia","AU","Direct_Resident",1339
1967,"Australia","AU","Direct_NonResident",494
1967,"Austria","AT","Direct_Resident",2991
1967,"Austria","AT","Direct_NonResident",2857
1967,"Belgium","BE","Direct_Resident",1765
1967,"Belgium","BE","Direct_NonResident",347
1967,"Brazil","BR","Direct_Resident",245
1967,"Brazil","BR","Direct_NonResident",42
1967,"Canada","CA","Direct_Aggregate",1088
1967,"Colombia","CO","Direct_Resident",35
1967,"Colombia","CO","Direct_NonResident",32
1967,"Czechoslovakia","CS","Direct_Resident",629
1967,"Czechoslovakia","CS","Direct_NonResident",23
1967,"Denmark","DK","Direct_Aggregate",669
1967,"Egypt","EG","Direct_Resident",55
1967,"Egypt","EG","Direct_NonResident",3
1967,"German Dem. Rep.","D2","Direct_Resident",544
1967,"German Dem. Rep.","D2","Direct_NonResident",20
1967,"Germany","DE","Direct_Resident",53051
1967,"Germany","DE","Direct_NonResident",1118
1967,"Hungary","HU","Direct_Resident",393
1967,"Hungary","HU","Direct_NonResident",12
1967,"India","IN","Direct_Resident",2226
1967,"India","IN","Direct_NonResident",37
1967,"Ireland","IE","Direct_Resident",17
1967,"Ireland","IE","Direct_NonResident",96
1967,"Israel","IL","Direct_Resident",114
1967,"Israel","IL","Direct_NonResident",21
1967,"Japan","JP","Direct_Resident",15182
1967,"Japan","JP","Direct_NonResident",205
1967,"Lebanon","LB","Direct_Resident",62
1967,"Lebanon","LB","Direct_NonResident",36
1967,"Liechtenstein","LI","Direct_Resident",4
1967,"Liechtenstein","LI","Direct_NonResident",2
1967,"Malawi","MW","Direct_NonResident",5
1967,"Malta","MT","Direct_Resident",22
1967,"Malta","MT","Direct_NonResident",4
1967,"Monaco","MC","Direct_Resident",4
1967,"Monaco","MC","Direct_NonResident",30
1967,"Morocco","MA","Direct_Resident",45
1967,"Morocco","MA","Direct_NonResident",8
1967,"New Zealand","NZ","Direct_Resident",164
1967,"New Zealand","NZ","Direct_NonResident",201
1967,"Norway","NO","Direct_Resident",705
1967,"Norway","NO","Direct_NonResident",247
1967,"Pakistan","PK","Direct_Aggregate",58
1967,"Philippines","PH","Direct_Resident",36
1967,"Philippines","PH","Direct_NonResident",21
1967,"Poland","PL","Direct_Resident",16
1967,"Portugal","PT","Direct_NonResident",264
1967,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",186
1967,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",21
1967,"Soviet Union","SU","Direct_Resident",269
1967,"Soviet Union","SU","Direct_NonResident",1
1967,"Spain","ES","Direct_Aggregate",3466
1967,"Sri Lanka","LK","Direct_Resident",6
1967,"Sri Lanka","LK","Direct_NonResident",5
1967,"Sweden","SE","Direct_Resident",162
1967,"Sweden","SE","Direct_NonResident",123
1967,"Switzerland","CH","Direct_Resident",581
1967,"Switzerland","CH","Direct_NonResident",161
1967,"Syrian Arab Republic","SY","Direct_Resident",25
1967,"Syrian Arab Republic","SY","Direct_NonResident",3
1967,"Trinidad and Tobago","TT","Direct_NonResident",4
1967,"Tunisia","TN","Direct_Resident",14
1967,"Tunisia","TN","Direct_NonResident",8
1967,"United Kingdom","GB","Direct_Resident",4768
1967,"United Kingdom","GB","Direct_NonResident",2024
1967,"United States of America","US","Direct_Resident",2841
1967,"United States of America","US","Direct_NonResident",324
1967,"Venezuela","VE","Direct_Resident",43
1967,"Venezuela","VE","Direct_NonResident",28
1967,"Zimbabwe","ZW","Direct_Resident",6
1967,"Zimbabwe","ZW","Direct_NonResident",23
1968,"Australia","AU","Direct_Resident",1124
1968,"Australia","AU","Direct_NonResident",490
1968,"Austria","AT","Direct_Resident",3119
1968,"Austria","AT","Direct_NonResident",6022
1968,"Belgium","BE","Direct_Resident",1197
1968,"Belgium","BE","Direct_NonResident",333
1968,"Brazil","BR","Direct_Resident",156
1968,"Brazil","BR","Direct_NonResident",12
1968,"Canada","CA","Direct_Aggregate",1197
1968,"Colombia","CO","Direct_Resident",30
1968,"Colombia","CO","Direct_NonResident",5
1968,"Czechoslovakia","CS","Direct_Resident",461
1968,"Czechoslovakia","CS","Direct_NonResident",23
1968,"Denmark","DK","Direct_Aggregate",729
1968,"Egypt","EG","Direct_Resident",76
1968,"Egypt","EG","Direct_NonResident",11
1968,"German Dem. Rep.","D2","Direct_Resident",709
1968,"German Dem. Rep.","D2","Direct_NonResident",14
1968,"Germany","DE","Direct_Resident",65832
1968,"Germany","DE","Direct_NonResident",1170
1968,"Hungary","HU","Direct_Resident",650
1968,"Hungary","HU","Direct_NonResident",53
1968,"India","IN","Direct_Resident",1937
1968,"India","IN","Direct_NonResident",31
1968,"Ireland","IE","Direct_Resident",17
1968,"Ireland","IE","Direct_NonResident",74
1968,"Israel","IL","Direct_Resident",100
1968,"Israel","IL","Direct_NonResident",19
1968,"Italy","IT","Direct_Resident",2485
1968,"Italy","IT","Direct_NonResident",715
1968,"Japan","JP","Direct_Resident",16624
1968,"Japan","JP","Direct_NonResident",231
1968,"Lebanon","LB","Direct_Resident",68
1968,"Lebanon","LB","Direct_NonResident",19
1968,"Liechtenstein","LI","Direct_Resident",4
1968,"Liechtenstein","LI","Direct_NonResident",2
1968,"Malawi","MW","Direct_NonResident",9
1968,"Malta","MT","Direct_NonResident",3
1968,"Monaco","MC","Direct_Resident",3
1968,"Monaco","MC","Direct_NonResident",4
1968,"Morocco","MA","Direct_Resident",58
1968,"Morocco","MA","Direct_NonResident",3
1968,"New Zealand","NZ","Direct_Aggregate",319
1968,"Norway","NO","Direct_Resident",669
1968,"Norway","NO","Direct_NonResident",185
1968,"Pakistan","PK","Direct_Aggregate",80
1968,"Philippines","PH","Direct_Resident",23
1968,"Philippines","PH","Direct_NonResident",20
1968,"Poland","PL","Direct_Resident",27
1968,"Poland","PL","Direct_NonResident",3
1968,"Portugal","PT","Direct_NonResident",209
1968,"Republic of Korea","KR","Direct_Resident",1389
1968,"Republic of Korea","KR","Direct_NonResident",28
1968,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",252
1968,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",24
1968,"Soviet Union","SU","Direct_Resident",278
1968,"Soviet Union","SU","Direct_NonResident",3
1968,"Spain","ES","Direct_Resident",3564
1968,"Spain","ES","Direct_NonResident",209
1968,"Sri Lanka","LK","Direct_Resident",4
1968,"Sri Lanka","LK","Direct_NonResident",3
1968,"Sweden","SE","Direct_Resident",206
1968,"Sweden","SE","Direct_NonResident",127
1968,"Switzerland","CH","Direct_Resident",598
1968,"Switzerland","CH","Direct_NonResident",197
1968,"Syrian Arab Republic","SY","Direct_Resident",78
1968,"Syrian Arab Republic","SY","Direct_NonResident",10
1968,"Trinidad and Tobago","TT","Direct_Resident",10
1968,"Trinidad and Tobago","TT","Direct_NonResident",11
1968,"United Kingdom","GB","Direct_Resident",4084
1968,"United Kingdom","GB","Direct_NonResident",1483
1968,"United States of America","US","Direct_Resident",2958
1968,"United States of America","US","Direct_NonResident",394
1968,"Venezuela","VE","Direct_Resident",27
1968,"Venezuela","VE","Direct_NonResident",17
1968,"Zimbabwe","ZW","Direct_Resident",7
1968,"Zimbabwe","ZW","Direct_NonResident",22
1969,"Australia","AU","Direct_Resident",1056
1969,"Australia","AU","Direct_NonResident",384
1969,"Austria","AT","Direct_Resident",4090
1969,"Austria","AT","Direct_NonResident",2484
1969,"Belgium","BE","Direct_Resident",1127
1969,"Belgium","BE","Direct_NonResident",279
1969,"Canada","CA","Direct_Aggregate",902
1969,"Colombia","CO","Direct_Resident",37
1969,"Colombia","CO","Direct_NonResident",28
1969,"Czechoslovakia","CS","Direct_Resident",591
1969,"Czechoslovakia","CS","Direct_NonResident",31
1969,"Denmark","DK","Direct_Aggregate",662
1969,"Egypt","EG","Direct_Resident",67
1969,"Egypt","EG","Direct_NonResident",12
1969,"German Dem. Rep.","D2","Direct_Resident",798
1969,"German Dem. Rep.","D2","Direct_NonResident",24
1969,"Germany","DE","Direct_Resident",59696
1969,"Germany","DE","Direct_NonResident",1302
1969,"Hungary","HU","Direct_Resident",463
1969,"Hungary","HU","Direct_NonResident",50
1969,"India","IN","Direct_Resident",1918
1969,"India","IN","Direct_NonResident",38
1969,"Ireland","IE","Direct_Resident",28
1969,"Ireland","IE","Direct_NonResident",74
1969,"Israel","IL","Direct_Resident",150
1969,"Israel","IL","Direct_NonResident",50
1969,"Italy","IT","Direct_Aggregate",1950
1969,"Japan","JP","Direct_Resident",20639
1969,"Japan","JP","Direct_NonResident",288
1969,"Lebanon","LB","Direct_Resident",40
1969,"Lebanon","LB","Direct_NonResident",45
1969,"Liechtenstein","LI","Direct_Resident",2
1969,"Liechtenstein","LI","Direct_NonResident",1
1969,"Malawi","MW","Direct_NonResident",2
1969,"Malta","MT","Direct_NonResident",1
1969,"Mexico","MX","Direct_Resident",150
1969,"Mexico","MX","Direct_NonResident",65
1969,"Monaco","MC","Direct_Resident",5
1969,"Monaco","MC","Direct_NonResident",2
1969,"Morocco","MA","Direct_Resident",83
1969,"Morocco","MA","Direct_NonResident",1
1969,"New Zealand","NZ","Direct_Aggregate",358
1969,"Norway","NO","Direct_Resident",573
1969,"Norway","NO","Direct_NonResident",164
1969,"Philippines","PH","Direct_Resident",33
1969,"Philippines","PH","Direct_NonResident",27
1969,"Poland","PL","Direct_Resident",154
1969,"Poland","PL","Direct_NonResident",22
1969,"Portugal","PT","Direct_NonResident",304
1969,"Republic of Korea","KR","Direct_Resident",1670
1969,"Republic of Korea","KR","Direct_NonResident",18
1969,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",98
1969,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",35
1969,"Soviet Union","SU","Direct_Resident",334
1969,"Soviet Union","SU","Direct_NonResident",18
1969,"Spain","ES","Direct_Resident",4304
1969,"Spain","ES","Direct_NonResident",241
1969,"Sri Lanka","LK","Direct_Resident",1
1969,"Sri Lanka","LK","Direct_NonResident",4
1969,"Sweden","SE","Direct_Resident",184
1969,"Sweden","SE","Direct_NonResident",149
1969,"Switzerland","CH","Direct_Resident",457
1969,"Switzerland","CH","Direct_NonResident",183
1969,"Syrian Arab Republic","SY","Direct_Resident",281
1969,"Syrian Arab Republic","SY","Direct_NonResident",14
1969,"Trinidad and Tobago","TT","Direct_Resident",1
1969,"Trinidad and Tobago","TT","Direct_NonResident",6
1969,"United Kingdom","GB","Direct_Resident",3896
1969,"United Kingdom","GB","Direct_NonResident",1963
1969,"United States of America","US","Direct_Resident",2935
1969,"United States of America","US","Direct_NonResident",400
1969,"Venezuela","VE","Direct_Resident",1
1969,"Zimbabwe","ZW","Direct_Resident",21
1969,"Zimbabwe","ZW","Direct_NonResident",19
1970,"Algeria","DZ","Direct_Resident",66
1970,"Algeria","DZ","Direct_NonResident",107
1970,"Argentina","AR","Direct_Resident",2201
1970,"Argentina","AR","Direct_NonResident",161
1970,"Australia","AU","Direct_Resident",1048
1970,"Australia","AU","Direct_NonResident",556
1970,"Austria","AT","Direct_Resident",2150
1970,"Austria","AT","Direct_NonResident",2076
1970,"Bahamas","BS","Direct_Resident",1
1970,"Bahrain","BH","Direct_NonResident",1
1970,"Belgium","BE","Direct_Resident",1165
1970,"Belgium","BE","Direct_NonResident",323
1970,"Brazil","BR","Direct_Resident",7
1970,"Canada","CA","Direct_Aggregate",1026
1970,"Colombia","CO","Direct_Resident",16
1970,"Colombia","CO","Direct_NonResident",7
1970,"Czechoslovakia","CS","Direct_Resident",470
1970,"Czechoslovakia","CS","Direct_NonResident",64
1970,"Denmark","DK","Direct_Aggregate",539
1970,"Egypt","EG","Direct_Resident",55
1970,"Egypt","EG","Direct_NonResident",4
1970,"German Dem. Rep.","D2","Direct_Resident",642
1970,"German Dem. Rep.","D2","Direct_NonResident",34
1970,"Germany","DE","Direct_Resident",60719
1970,"Germany","DE","Direct_NonResident",1938
1970,"Hungary","HU","Direct_Resident",618
1970,"Hungary","HU","Direct_NonResident",15
1970,"India","IN","Direct_Resident",1117
1970,"India","IN","Direct_NonResident",52
1970,"Ireland","IE","Direct_Resident",27
1970,"Ireland","IE","Direct_NonResident",102
1970,"Israel","IL","Direct_Resident",97
1970,"Israel","IL","Direct_NonResident",30
1970,"Italy","IT","Direct_Aggregate",2672
1970,"Japan","JP","Direct_Resident",21490
1970,"Japan","JP","Direct_NonResident",295
1970,"Lebanon","LB","Direct_Resident",36
1970,"Lebanon","LB","Direct_NonResident",27
1970,"Liechtenstein","LI","Direct_Resident",4
1970,"Liechtenstein","LI","Direct_NonResident",2
1970,"Malawi","MW","Direct_NonResident",2
1970,"Malta","MT","Direct_Resident",1
1970,"Malta","MT","Direct_NonResident",3
1970,"Mexico","MX","Direct_Resident",145
1970,"Mexico","MX","Direct_NonResident",100
1970,"Monaco","MC","Direct_Resident",17
1970,"Monaco","MC","Direct_NonResident",6
1970,"Morocco","MA","Direct_Resident",82
1970,"Morocco","MA","Direct_NonResident",3
